tenure,MonthlyCharges,TotalCharges,Gender,SeniorCitizen,Partner,Dependents,PhoneService,InternetService,Contract,PaperlessBilling,PaymentMethod,Churn
24,110.63826067300867,3269.591614266828,Female,1,Yes,No,No,No,One year,Yes,Credit card,0
55,19.911609442976403,4179.631385403402,Female,1,No,Yes,Yes,No,Two year,No,Bank transfer,0
9,65.68434683178171,7174.45892389964,Female,1,Yes,Yes,No,No,Month-to-month,Yes,Credit card,1
3,86.77220424305607,1584.8211210469372,Male,0,Yes,Yes,Yes,DSL,Two year,No,Bank transfer,0
31,90.27069576982285,198.10993243208162,Male,0,Yes,No,No,Fiber optic,Month-to-month,Yes,Mailed check,1
40,87.2532431537108,6895.809109668224,Male,0,Yes,No,No,DSL,Two year,No,Bank transfer,0
36,31.443512940812184,4624.54855162027,Male,1,Yes,Yes,Yes,Fiber optic,One year,Yes,Bank transfer,0
24,47.93955883716812,7127.235791496426,Male,1,Yes,Yes,No,Fiber optic,Two year,No,Credit card,0
6,53.87155254170135,4782.816773283944,Female,0,No,No,Yes,No,Month-to-month,Yes,Electronic check,1
66,98.4437207679505,6484.705820058345,Female,0,Yes,No,Yes,No,Two year,No,Bank transfer,0
4,45.875987241455306,3447.652786300791,Male,1,No,No,Yes,DSL,One year,No,Electronic check,0
6,39.070496386720315,6003.381971542962,Male,0,No,No,No,Fiber optic,One year,No,Bank transfer,0
51,113.74480190380962,7305.8969887148305,Male,0,Yes,No,No,No,One year,No,Credit card,0
62,18.88632851134689,4584.68549643065,Female,1,No,Yes,No,No,One year,No,Bank transfer,0
57,117.78208556819781,1461.0270717889134,Female,1,No,No,No,No,Month-to-month,No,Mailed check,1
66,85.68212988573956,2163.542563171042,Female,1,No,Yes,No,No,Two year,No,Bank transfer,0
8,100.84692994491171,1603.5810127950929,Male,0,Yes,No,No,DSL,One year,No,Bank transfer,1
26,47.46193963461931,1988.41279426914,Male,1,No,Yes,Yes,DSL,Two year,Yes,Electronic check,0
51,19.431527766705997,2463.8081167199725,Male,0,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,1
45,91.78695185615301,4449.0778858639505,Male,0,No,No,No,No,Two year,Yes,Mailed check,0
44,101.41445970006758,4711.349186380313,Female,1,No,Yes,No,No,Two year,No,Bank transfer,0
5,92.04761319535191,3422.3209824845353,Male,0,No,Yes,No,No,One year,No,Electronic check,1
70,32.28502873008386,4930.288664529909,Male,1,No,Yes,Yes,No,One year,Yes,Bank transfer,0
26,93.34279222569691,669.1310562299228,Male,1,Yes,Yes,Yes,Fiber optic,Month-to-month,Yes,Credit card,1
68,94.8922782107641,718.7257081982328,Female,0,No,No,Yes,Fiber optic,Two year,No,Credit card,0
19,83.85405156700548,1389.5427525748298,Female,0,No,Yes,Yes,Fiber optic,Month-to-month,No,Mailed check,1
20,94.61159327955862,4153.294589358032,Male,1,Yes,No,Yes,Fiber optic,Month-to-month,Yes,Credit card,1
12,102.59214396777321,1726.105525369939,Female,1,Yes,Yes,No,No,Month-to-month,No,Electronic check,1
47,79.36041142374584,2279.1761086777524,Female,1,Yes,No,Yes,Fiber optic,One year,Yes,Electronic check,0
1,26.860471396967906,3213.297058332839,Female,1,No,No,Yes,Fiber optic,One year,No,Mailed check,0
14,66.7627809667211,6498.315401850852,Female,1,Yes,No,No,DSL,Two year,Yes,Bank transfer,0
64,25.764933467160507,128.64756885644948,Female,1,Yes,Yes,No,Fiber optic,Two year,Yes,Electronic check,0
38,58.75430310324308,5201.34174312872,Male,0,Yes,No,Yes,Fiber optic,Two year,No,Credit card,0
37,58.71064891256276,5356.97247076675,Male,0,Yes,No,No,No,One year,Yes,Electronic check,0
11,24.600984414024158,6392.870438806673,Male,0,Yes,Yes,No,Fiber optic,One year,No,Mailed check,0
3,52.88205339694793,7463.23395957942,Female,0,Yes,No,Yes,Fiber optic,Month-to-month,No,Credit card,1
33,29.099809879131485,178.7403103132314,Female,1,No,Yes,No,No,One year,No,Credit card,0
6,98.82352100092221,1245.5015374064915,Female,0,Yes,Yes,Yes,Fiber optic,Month-to-month,No,Credit card,1
50,112.76880259644707,7091.419269154936,Female,0,No,No,Yes,No,Month-to-month,No,Mailed check,1
10,25.23164752579386,3677.8951633767565,Male,1,Yes,Yes,No,Fiber optic,One year,Yes,Mailed check,0
5,113.51152072917014,4524.562479966906,Male,0,Yes,Yes,Yes,DSL,Month-to-month,No,Bank transfer,1
23,70.25765993367452,5310.283140118162,Male,1,Yes,Yes,Yes,DSL,Month-to-month,No,Bank transfer,1
10,47.956567795387386,5438.309637084178,Male,1,No,No,No,Fiber optic,Two year,Yes,Bank transfer,0
44,25.68620752761635,7455.151899272369,Male,1,Yes,Yes,No,DSL,Month-to-month,No,Mailed check,1
2,68.06242680704179,7975.650249779947,Male,1,Yes,Yes,No,No,One year,Yes,Credit card,0
13,97.45155444907486,5766.296853150765,Female,1,Yes,Yes,No,Fiber optic,One year,No,Credit card,0
40,88.70864772666981,2310.599691875514,Female,0,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,1
2,23.022601146397378,7040.183675113451,Male,0,No,Yes,No,DSL,Two year,No,Bank transfer,0
65,25.29018353679035,410.8813398643591,Female,0,No,No,No,No,One year,No,Credit card,0
63,58.28732826326371,1862.4873676442287,Male,1,No,Yes,Yes,DSL,One year,No,Credit card,0
17,47.52904940479433,7180.932796795372,Male,0,No,No,Yes,DSL,Two year,No,Credit card,0
9,41.23843230560478,2062.920668254931,Female,0,No,No,Yes,DSL,Month-to-month,No,Credit card,1
15,46.10044989087136,1779.2367579007962,Male,0,Yes,No,Yes,No,One year,Yes,Mailed check,0
24,98.34827432968846,1120.5160898454535,Male,0,Yes,Yes,No,DSL,Month-to-month,Yes,Bank transfer,1
38,110.92280536318539,6875.430049537687,Male,1,Yes,Yes,No,Fiber optic,Month-to-month,No,Credit card,1
35,58.510269452756646,4009.4650248632543,Female,0,No,Yes,Yes,DSL,Month-to-month,Yes,Credit card,1
49,108.61110021324971,5404.997546778263,Female,1,Yes,No,Yes,Fiber optic,Month-to-month,No,Credit card,1
69,50.1495701247882,1926.2278776868868,Female,1,No,Yes,Yes,Fiber optic,One year,No,Credit card,0
62,65.64369863437916,6068.67864051153,Female,0,Yes,Yes,Yes,Fiber optic,Two year,No,Electronic check,0
60,40.60289978159997,6084.36425988747,Male,1,No,No,No,Fiber optic,One year,Yes,Credit card,0
50,82.0476042175844,2513.1574348180516,Female,1,Yes,Yes,Yes,No,Two year,No,Credit card,0
9,115.89811151748088,3296.068776688078,Female,1,Yes,Yes,No,Fiber optic,Month-to-month,Yes,Credit card,1
34,78.34930960433786,1691.7477944478633,Female,1,Yes,No,Yes,DSL,Two year,No,Electronic check,0
35,53.78140841135489,7812.910088163422,Male,1,Yes,No,No,Fiber optic,Month-to-month,No,Mailed check,1
1,82.78174459905284,5171.199770080241,Female,1,No,Yes,No,DSL,One year,Yes,Electronic check,0
40,30.292067846538757,7477.529255871245,Female,1,Yes,No,No,No,One year,No,Credit card,0
64,106.86590802653987,2439.623409247741,Male,0,Yes,Yes,No,Fiber optic,Two year,Yes,Mailed check,0
22,68.30839507798363,6259.053267541174,Male,0,Yes,Yes,Yes,DSL,Month-to-month,No,Credit card,1
60,62.93497420396421,6131.083695488011,Male,1,No,Yes,No,No,Month-to-month,No,Mailed check,0
64,76.58647884535192,5538.795413198734,Male,1,Yes,Yes,Yes,No,Two year,No,Credit card,0
11,80.47838627894025,7725.730300579601,Female,0,Yes,Yes,No,DSL,Month-to-month,Yes,Credit card,1
14,25.177580622651302,3159.3586928006107,Male,0,Yes,No,No,Fiber optic,Month-to-month,No,Mailed check,0
60,86.26172212234025,1061.3856768934427,Female,0,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,1
30,42.19316803155296,5379.580114486093,Female,0,Yes,Yes,Yes,DSL,One year,No,Credit card,0
35,89.39526325065899,5839.35082740906,Female,1,No,No,No,Fiber optic,One year,No,Electronic check,0
37,100.25347943841967,4608.133497348259,Female,1,No,No,No,No,One year,Yes,Electronic check,0
5,98.39585075525203,1668.820422990769,Female,0,No,Yes,Yes,DSL,Month-to-month,No,Electronic check,1
26,73.2500967407889,4044.5673264047946,Male,0,Yes,No,No,No,One year,No,Electronic check,0
62,70.01698923107512,2509.898477294791,Female,0,No,No,Yes,No,Month-to-month,Yes,Mailed check,0
4,32.28759613394117,3430.037827826512,Female,0,Yes,Yes,Yes,DSL,Month-to-month,Yes,Mailed check,1
42,95.53461504031355,5168.134672392107,Female,1,Yes,Yes,Yes,No,Two year,Yes,Electronic check,0
18,45.14093804467144,5966.3040761582415,Male,0,Yes,Yes,No,DSL,Month-to-month,No,Bank transfer,1
40,67.66954228179466,1871.6174827745208,Female,0,Yes,Yes,No,Fiber optic,One year,Yes,Bank transfer,0
39,46.42740929275167,3253.3070286839816,Female,0,No,Yes,Yes,DSL,One year,Yes,Bank transfer,0
14,31.382836299969313,2166.447659655184,Male,1,No,Yes,Yes,Fiber optic,Month-to-month,No,Credit card,1
32,80.95576968917365,1603.4775418454392,Female,1,No,Yes,Yes,No,One year,Yes,Electronic check,0
51,23.43320348229038,6270.996790006782,Female,1,Yes,No,Yes,DSL,Month-to-month,Yes,Credit card,0
38,92.86452341262,7275.655006996073,Male,0,No,Yes,No,DSL,Two year,No,Mailed check,0
23,49.75867952611166,2973.1933061342916,Female,0,No,No,Yes,DSL,Month-to-month,Yes,Mailed check,1
63,18.01346930044853,6014.708374351407,Female,0,Yes,No,No,DSL,Month-to-month,No,Bank transfer,0
15,69.11291392372297,7177.8163997067295,Female,1,No,Yes,Yes,Fiber optic,Two year,Yes,Bank transfer,0
25,22.685190852760314,6771.763448452309,Female,1,Yes,No,No,Fiber optic,One year,Yes,Mailed check,0
17,45.616955782089946,1477.2164673201012,Female,0,No,No,No,No,Two year,No,Bank transfer,0
66,88.69764874557161,7651.12179823965,Male,0,No,No,No,No,Two year,Yes,Bank transfer,0
53,24.268962162186586,3024.6313475079696,Male,1,No,Yes,No,No,Month-to-month,No,Mailed check,0
51,101.93384923560023,2725.8189574895614,Male,0,Yes,No,No,No,Month-to-month,Yes,Credit card,1
39,18.38199226585831,516.3268543312427,Female,0,No,No,Yes,DSL,Two year,Yes,Bank transfer,0
51,42.682386920190226,3898.638107065176,Female,0,No,Yes,Yes,Fiber optic,One year,No,Credit card,0
70,92.09040561520715,888.1466800458929,Female,1,No,No,No,Fiber optic,Two year,No,Bank transfer,0
6,49.62701497293068,2001.8448506427142,Male,0,No,No,Yes,Fiber optic,One year,Yes,Electronic check,0
67,28.189238806601352,2547.83600694644,Female,0,Yes,No,Yes,Fiber optic,Two year,Yes,Credit card,0
7,54.02339188004279,6474.051714110622,Female,0,Yes,No,Yes,No,Two year,Yes,Credit card,0
51,45.03932863845255,7006.150407460046,Female,0,No,No,Yes,DSL,One year,No,Bank transfer,0
42,102.27119021605549,2432.286145977451,Male,1,No,Yes,Yes,Fiber optic,Two year,No,Credit card,0
64,49.334791758514314,6872.128403774189,Male,1,No,No,Yes,DSL,Month-to-month,Yes,Electronic check,0
15,96.89324717760073,6860.417342085672,Female,1,Yes,Yes,Yes,DSL,Two year,Yes,Mailed check,0
29,107.18721448107347,6121.44388597206,Female,0,No,No,No,DSL,Month-to-month,Yes,Electronic check,1
33,61.381741957652956,1188.920400069179,Female,1,No,Yes,Yes,DSL,One year,No,Mailed check,0
27,108.9943143854392,5528.156963961619,Male,0,Yes,Yes,Yes,Fiber optic,One year,Yes,Electronic check,0
36,55.73180539631929,7561.1820834821,Male,1,Yes,Yes,Yes,Fiber optic,Month-to-month,No,Electronic check,0
29,114.40784164901082,5466.038101519448,Male,0,Yes,No,No,Fiber optic,Two year,No,Credit card,0
38,26.928952452557294,2664.9656895787307,Female,1,No,No,No,No,Month-to-month,Yes,Electronic check,1
57,86.70192665032427,4013.6241117328955,Male,1,Yes,No,Yes,Fiber optic,Month-to-month,No,Bank transfer,1
27,67.38140404569288,5172.1772960281105,Female,1,Yes,No,No,No,One year,No,Bank transfer,0
55,56.76488054556471,4093.3730024709153,Female,0,No,No,No,No,Month-to-month,Yes,Bank transfer,1
33,81.27118787486009,975.4643808966011,Male,0,Yes,Yes,Yes,No,Two year,Yes,Bank transfer,0
68,88.38570916343312,2508.895204412429,Female,0,No,Yes,No,Fiber optic,Month-to-month,Yes,Credit card,1
66,18.436326965030908,6422.725115879095,Male,1,No,Yes,Yes,Fiber optic,One year,Yes,Bank transfer,0
10,34.69530887471987,6893.83884393442,Female,0,Yes,No,No,Fiber optic,Two year,Yes,Electronic check,0
5,89.30460506343186,1113.9288611356815,Female,0,No,No,Yes,No,One year,Yes,Bank transfer,1
38,84.63854135782064,7619.95105764662,Male,0,Yes,Yes,No,No,Month-to-month,Yes,Credit card,1
13,114.60475051286772,2642.6621356675996,Female,0,Yes,No,Yes,DSL,Month-to-month,No,Mailed check,1
31,94.1037790250783,5304.5882625486065,Female,0,Yes,No,Yes,No,One year,Yes,Electronic check,0
47,113.0772707731338,6019.068315026229,Female,0,No,Yes,No,No,One year,Yes,Electronic check,0
52,88.25405015348069,6498.954844879585,Female,1,Yes,Yes,Yes,Fiber optic,Two year,Yes,Credit card,0
56,47.805220863944314,7566.974123167374,Female,1,No,No,Yes,DSL,One year,Yes,Mailed check,0
15,28.536492225085645,2515.723832366062,Female,0,No,No,No,DSL,One year,Yes,Bank transfer,0
29,96.18238633449356,6870.598520230508,Female,1,No,Yes,Yes,DSL,Month-to-month,Yes,Mailed check,1
8,82.4149221475916,1069.1248632278046,Female,1,Yes,No,Yes,Fiber optic,Month-to-month,No,Electronic check,1
5,22.818601239329624,5645.636514514377,Male,0,No,Yes,No,DSL,One year,Yes,Electronic check,0
29,54.005046590097834,5940.466236980636,Male,0,No,Yes,Yes,DSL,One year,No,Electronic check,0
47,113.67998154842861,5427.58691126894,Female,1,Yes,Yes,No,Fiber optic,Month-to-month,Yes,Mailed check,1
68,68.04011457102013,2031.976223830791,Female,0,Yes,No,Yes,DSL,Two year,No,Bank transfer,0
45,61.272913601970465,6986.630399475353,Male,1,No,Yes,No,No,Two year,No,Electronic check,0
2,63.7699605159294,1365.828254622493,Female,1,No,Yes,No,No,Two year,No,Credit card,0
27,38.88827240051637,446.1129059192717,Male,1,Yes,No,Yes,No,Two year,Yes,Bank transfer,0
36,54.87071708647952,5744.805555064283,Male,0,No,Yes,No,No,Month-to-month,Yes,Electronic check,0
36,54.98132559871766,3813.2471589876805,Male,1,No,No,Yes,No,One year,Yes,Bank transfer,0
26,23.23550201874724,6795.500395310152,Female,0,No,No,Yes,No,Two year,Yes,Credit card,0
43,94.75676285179182,3078.275979927023,Female,0,No,No,No,No,Month-to-month,Yes,Mailed check,1
27,59.6504431903879,1361.1996934685637,Female,0,Yes,Yes,Yes,No,One year,Yes,Electronic check,0
69,100.21798868164232,6694.4815802945,Male,0,No,Yes,Yes,No,Two year,No,Credit card,0
20,103.03480011198954,4399.396679751052,Male,0,Yes,No,No,Fiber optic,One year,No,Electronic check,0
11,39.19940546986581,1528.1608148598127,Male,1,No,No,Yes,Fiber optic,Two year,No,Electronic check,0
38,83.73534821701286,5768.10507671701,Female,0,Yes,No,Yes,No,One year,Yes,Mailed check,0
6,65.22818041629817,4097.709062423193,Male,0,No,Yes,No,Fiber optic,Two year,Yes,Mailed check,0
23,106.0156737921485,4841.626224242233,Male,0,Yes,No,Yes,Fiber optic,Two year,No,Bank transfer,0
47,39.57406791764541,3696.8905355649367,Female,0,No,No,Yes,No,One year,Yes,Credit card,0
46,85.78132003100443,6632.755108835327,Male,0,Yes,No,No,No,One year,Yes,Credit card,0
12,78.77521222527226,6639.569596582104,Male,1,No,Yes,Yes,Fiber optic,One year,Yes,Mailed check,0
13,47.53014775718328,5680.341575802251,Female,0,No,No,Yes,No,Month-to-month,No,Electronic check,1
62,31.660090365117263,859.3137943785619,Female,0,Yes,Yes,No,No,Month-to-month,No,Bank transfer,1
60,83.16397604772766,6713.731525718277,Male,1,Yes,Yes,Yes,No,One year,Yes,Mailed check,0
43,91.85974581323308,5374.025610613686,Female,0,Yes,No,Yes,No,Month-to-month,No,Bank transfer,1
68,49.562734376335,5581.646893046319,Male,1,Yes,No,No,Fiber optic,Two year,No,Bank transfer,0
5,82.48326040223138,2915.3290321037034,Female,1,Yes,No,No,DSL,One year,Yes,Credit card,1
37,57.51309076115032,7036.409417245228,Male,1,No,Yes,Yes,Fiber optic,Month-to-month,Yes,Bank transfer,0
31,89.32068832826177,5807.916113074632,Female,1,Yes,Yes,Yes,DSL,One year,No,Credit card,0
9,37.92152748940531,916.6971038360302,Male,0,Yes,Yes,No,DSL,Two year,No,Electronic check,0
51,107.02150026361744,3272.8842706299906,Female,0,No,No,Yes,DSL,Two year,Yes,Electronic check,0
29,46.74095964655797,7093.088049165851,Female,1,Yes,Yes,Yes,Fiber optic,Month-to-month,Yes,Mailed check,1
40,54.77859877561529,394.72407294847915,Female,1,Yes,No,Yes,Fiber optic,Two year,Yes,Electronic check,0
41,23.80919520803498,7692.027457982839,Female,0,Yes,No,No,Fiber optic,One year,No,Credit card,0
11,29.15122123212764,5439.07562032675,Female,1,No,No,Yes,Fiber optic,Month-to-month,No,Bank transfer,1
23,69.58619027123281,5057.643053549432,Female,1,Yes,Yes,Yes,Fiber optic,One year,Yes,Bank transfer,0
1,44.75926767279715,2177.603985287147,Female,1,No,Yes,No,DSL,One year,Yes,Electronic check,0
46,101.54802257421944,2003.8560577161113,Male,0,No,Yes,No,Fiber optic,One year,Yes,Credit card,0
21,19.469338865495384,7537.508707957969,Male,1,Yes,No,No,DSL,Two year,Yes,Bank transfer,0
36,55.90940486719362,2398.810729696768,Female,0,No,Yes,Yes,Fiber optic,One year,No,Electronic check,0
54,51.73455467690927,6208.083278411053,Female,0,Yes,Yes,Yes,Fiber optic,Two year,Yes,Credit card,0
57,19.932763091760105,3155.898193288906,Male,0,Yes,No,No,No,One year,Yes,Credit card,0
1,30.436839900051023,1129.5259930035072,Male,1,Yes,No,Yes,DSL,Two year,No,Bank transfer,0
63,59.36426749186353,103.52950620435513,Female,1,Yes,Yes,Yes,Fiber optic,Two year,Yes,Mailed check,0
54,67.28645844474465,4362.262064055732,Male,0,Yes,No,Yes,Fiber optic,Two year,No,Mailed check,0
55,58.42897472548691,7806.66652965758,Male,0,No,Yes,Yes,Fiber optic,One year,No,Credit card,0
40,71.09376784120938,2964.44509898507,Female,0,No,No,No,No,One year,No,Credit card,0
15,77.51316749056815,2869.1092099324837,Female,1,No,No,No,DSL,Two year,Yes,Electronic check,0
21,18.992382112783563,2764.539293674247,Female,1,No,Yes,Yes,Fiber optic,One year,No,Credit card,0
47,64.40951594535039,4172.98090936738,Male,0,Yes,No,No,Fiber optic,Two year,Yes,Electronic check,0
53,114.34992408875883,3535.387099492711,Female,0,Yes,No,Yes,Fiber optic,One year,No,Electronic check,0
9,69.90322801295487,7041.478550535029,Female,1,No,No,Yes,No,Two year,No,Electronic check,0
52,85.75422674589532,4053.0669595368995,Male,0,Yes,Yes,No,Fiber optic,Two year,No,Credit card,0
57,49.18638579168832,4070.923064421156,Female,1,No,No,No,DSL,Month-to-month,Yes,Credit card,1
26,95.39913781527625,1122.4820690594827,Male,1,No,No,Yes,DSL,One year,Yes,Electronic check,0
41,95.2921481876115,7862.2270155467,Male,0,No,Yes,Yes,DSL,One year,No,Bank transfer,0
35,70.12960476541389,2013.2836149149985,Male,0,No,Yes,Yes,DSL,Month-to-month,Yes,Credit card,1
63,115.60138232792136,603.5919864625484,Male,1,Yes,No,Yes,Fiber optic,Two year,No,Mailed check,0
25,30.55502147626534,5311.2333593201165,Male,1,Yes,No,No,No,Two year,No,Bank transfer,0
38,19.6947664889581,4770.214366592158,Male,1,No,No,No,No,Month-to-month,No,Mailed check,1
2,95.0158211757096,3331.6926101700965,Female,1,No,Yes,Yes,No,Month-to-month,No,Credit card,1
7,98.71555373648826,3387.938410835572,Female,1,No,No,Yes,Fiber optic,Two year,Yes,Bank transfer,0
34,30.020722912057625,6284.380217792614,Female,0,No,Yes,No,No,One year,No,Credit card,0
17,44.558283295860605,1580.1782932753988,Male,1,No,Yes,Yes,DSL,Month-to-month,Yes,Credit card,0
43,19.75523633666289,6565.26199181811,Female,1,Yes,No,No,Fiber optic,Month-to-month,No,Bank transfer,1
59,47.33086107805647,5196.299463110035,Male,1,No,No,Yes,No,Month-to-month,No,Credit card,1
51,95.31418739186715,3362.2167343081637,Female,0,No,Yes,No,DSL,Month-to-month,No,Bank transfer,1
54,69.79605277125789,3673.9844175724393,Male,0,Yes,No,Yes,DSL,Month-to-month,No,Credit card,0
24,52.80955931682881,2066.558007759417,Female,1,Yes,No,Yes,Fiber optic,Month-to-month,No,Electronic check,1
25,55.17392949063303,6021.376603587253,Male,1,Yes,Yes,Yes,Fiber optic,Two year,Yes,Mailed check,0
71,18.135362571546814,4111.766193080647,Female,0,Yes,No,No,No,Two year,Yes,Electronic check,0
52,47.98005275652359,2579.0609602292516,Male,0,Yes,Yes,No,No,Month-to-month,No,Credit card,0
70,82.64587416379305,4775.672024003905,Female,0,Yes,No,Yes,No,Two year,Yes,Credit card,0
33,115.41944438163571,7965.95239627366,Male,0,Yes,Yes,Yes,Fiber optic,One year,Yes,Credit card,0
